time,nHe2,vHe2,vthHe2,vC5,vthC5,vO6,vthO6,vFe10,vthFe10,HetoO,CtoO,FetoO
2008-04-21 10:45:27,0.10464,448.06,30.314,450.67,31.375,448.29,29.838,444.62,26.674,91.72,0.59617,0.086062
2008-04-21 12:45:37,0.11405,441.93,27.367,442.11,29.13,442.71,26.573,435.23,20.975,92.659,0.61922,0.094756
2008-04-21 14:45:47,0.12541,435.01,25.949,434.92,27.285,435.29,24.479,431.88,20.577,100.55,0.64345,0.088006
2008-04-21 16:45:55,0.064906,401.94,26.408,407.41,28.229,402.83,26.792,399.59,18.194,100.48,0.59751,0.12661
2008-04-21 18:46:05,0.05456,372.66,23.364,374.67,26.14,371.15,22.198,387.35,25.036,97.79,0.58212,0.060952
2008-04-21 20:46:14,0.08603,363.94,18.641,363.11,16.329,360.96,15.553,362.73,7.6622,76.556,0.65648,0.075007
2008-04-21 22:46:23,0.093894,355.57,17.789,355.43,14.126,353.12,14.052,350.32,18.788,73.254,0.67524,0.07926
2008-04-22 00:46:34,0.074705,344.03,15.686,339.82,12.995,341.38,12.119,337.15,9.9012,68.669,0.68032,0.10194
2008-04-22 02:46:43,0.068387,343.69,14.817,344.48,17.533,341.35,12.387,337.91,17.139,52.731,0.52396,0.098036
2008-04-22 04:46:52,0.073309,340.83,14.357,337.95,10.458,340.72,12.552,335.6,11.407,63.368,0.63152,0.089939
2008-04-22 06:47:00,0.11184,334.95,15.443,333.15,12.274,332.44,11.819,330.47,17.851,59.964,0.63186,0.10548
2008-04-22 08:47:10,0.099252,340.51,15.556,336.58,14.101,338.3,12.345,337.04,13.921,57.956,0.54914,0.11613
2008-04-22 10:47:19,0.041164,336.6,15.331,334.78,15.808,334.41,12.981,326.91,5.7328,50.763,0.63014,0.13921
2008-04-22 12:47:27,0.059006,339.68,10.685,339.53,6.4363,336.09,5.0672,335.88,11.823,32.999,0.60509,0.096304
2008-04-22 14:47:36,0.060666,344.17,14.237,340.96,11.535,342.26,10.626,339.79,5.6764,38.426,0.71223,0.14107
2008-04-22 16:47:46,0.054142,350.37,19.701,347.43,16.277,347.73,13.785,340.58,15.307,37.588,0.56158,0.1734
2008-04-22 18:47:53,0.06952,351.18,16.783,348.58,12.796,349.09,11.996,347.33,18.761,48.025,0.77825,0.17378
2008-04-22 20:48:02,0.065034,359.22,24.829,355.8,20.227,357.17,23.493,344.96,17.512,43.987,0.57395,0.16514
2008-04-22 22:48:12,0.053886,397.99,27.884,394.02,23.139,393.96,23.613,388.41,16.243,53.423,0.6264,0.17049
2008-04-23 00:48:21,0.12343,421.79,30.071,420.23,28.42,417.25,25.707,412.56,20.425,46.756,0.53021,0.18591
2008-04-23 02:48:31,0.22528,443.42,29.669,442.06,29.079,438.84,24.566,432.91,20.726,46.178,0.50091,0.15701
2008-04-23 04:48:40,0.09965,522.92,61.882,526.97,62.961,512.62,60.194,491.49,56.188,56.522,0.59042,0.14562
2008-04-23 06:48:49,0.075112,600.96,71.301,604.24,73.3,594.99,71.141,598.09,54.563,55.352,0.56501,0.14089
2008-04-23 08:48:59,0.094232,634.28,75.724,639.9,73.907,621.9,71.769,623.47,72.158,63.176,0.65108,0.14649
2008-04-23 10:49:08,0.063046,637.23,74.184,646.26,69.457,629.17,73.222,624.48,70.97,63.782,0.58858,0.13578
2008-04-23 12:49:19,0.056579,618.38,66.899,623.58,70.669,618.13,63.747,634.76,52.86,65.975,0.58297,0.14347
2008-04-23 14:49:29,0.040088,667.32,67.03,664.66,59.156,658.09,59.367,653.0,64.052,52.31,0.59559,0.16876
2008-04-23 16:49:39,0.031489,718.34,64.244,724.95,59.727,714.19,55.689,729.77,31.71,50.922,0.59968,0.13753
2008-04-23 18:49:47,0.024712,713.59,65.987,717.33,60.61,711.29,56.548,706.32,37.918,51.045,0.66728,0.13156
2008-04-23 20:49:57,0.034236,681.49,61.801,683.16,59.981,678.41,59.302,690.52,42.158,57.236,0.62061,0.13532
2008-04-23 22:50:07,0.068899,642.53,58.261,648.06,57.973,637.45,52.455,639.49,47.933,69.051,0.64952,0.13925
2008-04-24 00:50:17,0.061142,622.14,58.278,629.43,60.286,621.13,53.427,627.26,67.924,80.252,0.67992,0.11388
2008-04-24 02:50:27,0.071724,574.89,53.596,577.91,53.953,578.54,50.895,590.95,52.939,93.44,0.73253,0.091083
2008-04-24 04:50:36,0.10739,588.08,50.194,599.2,49.515,589.68,48.121,583.09,30.427,87.045,0.64703,0.1017
2008-04-24 06:50:45,0.089589,579.56,49.878,588.66,45.63,580.19,46.815,579.16,43.511,92.583,0.65705,0.13726
2008-04-24 08:50:55,0.13149,582.35,53.094,585.28,54.303,580.54,51.708,569.89,41.461,90.035,0.57564,0.11137
2008-04-24 10:51:05,0.094508,605.88,43.935,612.91,47.115,607.47,42.054,610.48,32.662,85.678,0.62018,0.13159
2008-04-24 12:51:15,0.064083,623.62,51.857,628.34,54.297,624.25,47.809,614.92,56.194,77.489,0.59607,0.12502
2008-04-24 14:51:24,0.047622,632.48,50.933,631.12,55.987,631.04,49.111,633.54,48.237,75.561,0.65123,0.12778
2008-04-24 16:51:31,0.046001,642.49,48.737,645.88,48.625,642.69,44.444,652.34,36.464,68.137,0.61282,0.1316
2008-04-24 18:51:40,0.057822,637.05,48.823,638.91,49.609,634.27,44.263,636.93,38.805,65.147,0.57886,0.17042
2008-04-24 20:51:49,0.068064,625.66,47.17,627.97,46.673,626.15,42.697,630.82,34.027,76.792,0.62887,0.1469
2008-04-24 22:52:00,0.054903,624.66,46.275,625.04,45.601,623.9,43.051,630.41,41.846,70.899,0.63707,0.14972
2008-04-25 00:52:10,0.063049,618.58,45.237,619.95,45.75,615.34,41.485,608.8,31.276,73.412,0.6739,0.1886
2008-04-25 02:52:20,0.062898,616.18,42.768,615.03,44.749,612.93,39.244,606.84,42.773,71.974,0.64607,0.18244
2008-04-25 04:52:28,0.054689,614.68,44.363,618.9,43.921,617.6,41.603,614.47,34.587,68.635,0.62598,0.14522
2008-04-25 06:52:37,0.087563,603.91,39.209,607.78,42.512,603.15,40.339,600.69,31.237,68.915,0.63719,0.1879
2008-04-25 08:52:46,0.085645,592.44,40.928,598.45,43.835,591.41,41.35,592.73,33.774,74.065,0.66407,0.20154
2008-04-25 10:52:56,0.0897,587.69,37.646,586.72,41.34,586.7,38.569,582.03,30.962,68.336,0.64084,0.19158
2008-04-25 12:53:03,0.088424,577.82,38.06,581.18,38.53,576.97,38.387,577.8,28.334,69.605,0.6654,0.22307
2008-04-25 14:53:11,0.072096,559.17,37.113,563.59,40.932,558.54,37.765,557.6,33.424,68.225,0.57912,0.18145
2008-04-25 16:53:19,0.10066,526.41,35.724,529.9,40.432,525.32,35.997,522.8,35.963,88.283,0.66991,0.11536
2008-04-25 18:53:27,0.11179,507.75,29.274,512.36,36.207,509.29,31.738,512.89,27.309,91.517,0.6536,0.12694
2008-04-25 20:53:36,0.13888,498.86,29.379,502.49,34.534,501.1,31.11,491.28,31.793,100.63,0.61587,0.11163
2008-04-25 22:53:47,0.14108,502.94,26.234,504.67,30.381,502.27,28.051,496.6,26.804,91.073,0.66746,0.10834
2008-04-26 00:53:53,0.14272,493.83,29.994,496.08,36.408,495.12,30.152,499.3,23.366,94.83,0.67346,0.099623
2008-04-26 02:54:02,0.16179,498.94,29.376,499.99,32.447,497.62,31.132,491.35,28.777,92.054,0.67422,0.12309
2008-04-26 04:54:13,0.16279,499.92,29.389,502.32,32.131,499.42,31.155,500.6,27.694,94.299,0.63617,0.13459
2008-04-26 06:54:21,0.22806,499.45,27.802,503.55,31.25,499.94,30.309,491.03,27.378,92.045,0.62381,0.12845
2008-04-26 08:54:33,0.16063,492.65,28.7,492.36,33.265,493.2,30.428,495.08,28.372,96.225,0.67132,0.12314
2008-04-26 10:54:41,0.14682,487.31,30.281,487.08,33.724,488.48,31.26,488.47,30.986,100.7,0.67506,0.1382
2008-04-26 12:54:49,0.12367,482.03,30.246,483.53,36.483,480.98,31.172,473.53,37.469,101.23,0.68237,0.15135
2008-04-26 14:54:59,0.1128,478.87,28.052,475.64,37.334,477.02,28.694,459.6,32.041,99.53,0.63008,0.13344
2008-04-26 16:55:06,0.12294,477.4,29.095,479.44,31.371,477.31,29.444,469.17,23.899,91.719,0.58914,0.13212
2008-04-26 18:55:15,0.15141,486.29,30.567,488.25,35.868,485.08,32.639,478.68,27.523,84.18,0.60603,0.16968
2008-04-26 20:55:24,0.1332,484.95,29.729,490.15,33.689,486.01,32.253,476.02,28.392,79.919,0.59101,0.18196
2008-04-26 22:55:33,0.11419,496.61,33.873,499.01,36.624,498.06,34.825,493.93,33.082,73.308,0.60774,0.16368
2008-04-27 00:55:41,0.16598,503.37,34.447,501.9,36.202,502.81,34.765,497.47,31.253,81.919,0.65184,0.17689
2008-04-27 02:55:52,0.17501,494.06,35.662,494.61,37.352,493.96,35.01,482.13,30.392,85.723,0.63714,0.18518
2008-04-27 04:56:02,0.21608,489.07,31.131,488.43,32.566,487.96,30.753,481.82,32.418,90.781,0.63331,0.19674
2008-04-27 06:56:09,0.16767,485.37,33.155,490.71,35.869,487.51,34.066,483.88,34.567,103.21,0.68253,0.15309
2008-04-27 08:56:19,0.15465,477.52,30.016,478.04,38.69,477.44,32.411,478.49,24.951,95.856,0.65828,0.12288
2008-04-27 10:56:27,0.15016,476.58,31.093,478.46,33.623,475.76,32.404,472.22,24.606,95.229,0.64514,0.12894
2008-04-27 12:56:33,0.18204,483.8,32.394,486.47,37.494,485.18,35.126,480.88,31.31,87.701,0.61495,0.17819
2008-04-27 14:56:44,0.22829,488.49,34.02,491.16,39.463,489.81,35.63,484.6,34.765,77.716,0.58111,0.1717
2008-04-27 16:56:54,0.16431,487.23,33.284,491.23,36.386,487.4,36.531,483.52,26.899,85.288,0.60129,0.16582
2008-04-27 18:57:00,0.20719,490.43,33.178,493.53,36.328,491.07,34.771,482.52,30.79,88.069,0.63399,0.15288
2008-04-27 20:57:12,0.18573,495.69,31.5,497.25,34.441,497.5,32.484,494.68,30.156,84.718,0.64454,0.13203
2008-04-27 22:57:21,0.20521,509.21,40.824,510.63,39.928,508.34,39.606,504.77,37.227,95.65,0.74014,0.11846
2008-04-28 00:57:29,0.24429,487.78,37.186,489.79,42.495,487.02,37.182,483.7,40.575,104.93,0.70301,0.082096
2008-04-28 02:57:40,0.29017,476.33,33.316,474.51,36.588,474.53,33.76,473.19,37.383,103.16,0.75342,0.052192
2008-04-28 04:57:48,0.26727,478.87,38.119,483.62,41.17,477.77,38.894,478.53,43.405,116.61,0.71088,0.096566
2008-04-28 06:57:59,0.24934,482.41,42.662,481.07,44.568,478.71,40.411,477.6,45.802,99.702,0.71116,0.11139
2008-04-28 08:58:09,0.21572,473.08,38.975,470.23,40.599,473.31,38.825,470.17,36.079,104.81,0.71752,0.098907
2008-04-28 10:58:18,0.2312,475.23,32.629,472.69,33.393,473.65,32.464,471.76,25.07,100.36,0.66477,0.12169
2008-04-28 12:58:27,0.33058,463.81,30.73,466.06,32.204,461.73,30.128,454.03,25.05,91.124,0.65229,0.16938
2008-04-28 14:58:36,0.3301,453.57,31.576,452.99,33.902,451.93,31.712,449.25,24.597,98.229,0.65035,0.15004
2008-04-28 16:58:43,0.25086,452.7,31.171,452.58,33.087,451.8,31.9,446.08,29.021,102.84,0.62713,0.14132
2008-04-28 18:58:53,0.2531,449.46,29.226,448.47,31.927,448.89,30.463,442.49,25.471,101.66,0.65637,0.12896
2008-04-28 20:59:02,0.18677,442.68,29.624,445.71,33.576,442.2,30.972,437.54,23.581,103.17,0.61087,0.11986
2008-04-28 22:59:09,0.18507,442.26,29.101,442.71,35.382,442.34,29.358,431.47,29.016,109.83,0.62571,0.10203
2008-04-29 00:59:17,0.16565,444.0,29.155,448.79,33.448,443.95,30.038,439.21,26.087,102.78,0.59274,0.10427
2008-04-29 02:59:28,0.15455,443.05,28.554,448.4,30.814,443.02,29.939,431.18,24.759,96.375,0.64152,0.11638
2008-05-01 04:03:01,0.15867,509.66,42.64,511.69,43.581,507.52,41.27,509.58,36.195,74.603,0.61688,0.12338
2008-05-01 06:03:11,0.18374,525.0,44.833,520.69,44.652,520.61,43.751,511.31,38.796,77.97,0.67634,0.12815
2008-05-01 08:03:21,0.19292,519.54,43.911,520.57,43.706,516.28,42.053,508.21,40.075,82.158,0.67359,0.135
2008-05-01 10:03:31,0.15639,492.02,40.754,491.08,42.136,490.83,40.292,482.67,35.639,86.656,0.6865,0.11966
2008-05-01 12:03:42,0.1533,458.63,35.611,456.69,36.483,455.8,33.216,448.54,24.032,82.919,0.65972,0.16882
2008-05-01 14:03:51,0.17178,475.27,42.54,479.09,47.004,472.38,42.714,462.67,34.075,81.244,0.64951,0.12945
2008-05-01 16:04:02,0.098844,468.98,42.834,468.07,43.607,468.56,41.582,453.38,32.664,72.284,0.59061,0.14683
2008-05-01 18:04:11,0.13935,451.87,37.621,453.34,39.436,449.63,36.59,438.07,28.587,67.903,0.65993,0.1365
2008-05-01 20:04:19,0.11548,442.12,36.545,444.24,38.787,436.59,34.335,433.37,23.801,69.517,0.62399,0.14341
2008-05-01 22:04:30,0.12715,454.97,39.213,451.83,40.125,452.71,38.167,435.52,35.191,64.183,0.65056,0.15741
2008-05-02 00:04:39,0.26573,460.61,36.256,459.07,36.864,457.16,35.508,449.64,29.667,61.596,0.57691,0.14734
2008-05-02 02:04:50,0.25089,458.59,37.737,451.31,42.171,456.94,37.889,453.52,28.892,66.04,0.60586,0.13936
2008-05-02 04:05:00,0.27152,485.22,44.246,487.62,46.412,484.73,46.215,478.73,37.003,88.165,0.63667,0.14287
2008-05-02 06:05:10,0.27893,507.4,39.316,509.82,38.441,507.68,38.535,505.31,33.521,89.07,0.64484,0.13031
2008-05-02 08:05:21,0.1814,498.6,39.298,504.31,41.802,498.22,38.857,495.81,33.512,71.273,0.60559,0.12263
2008-05-02 10:05:31,0.14141,485.47,37.036,483.87,39.744,482.0,36.427,484.89,32.022,72.688,0.66846,0.13395
2008-05-02 12:05:42,0.10664,478.98,38.265,481.53,38.489,478.84,36.707,469.32,33.038,69.223,0.67468,0.11988
2008-05-02 14:05:51,0.077096,473.85,34.269,481.45,34.258,476.25,31.897,468.75,28.124,52.839,0.61966,0.16158
2008-05-02 16:06:02,0.070608,471.22,34.566,470.71,35.432,473.62,31.295,473.37,29.608,52.238,0.66647,0.17719
2008-05-02 18:06:12,0.082841,467.64,37.565,469.46,37.205,468.16,35.811,460.78,35.411,57.912,0.70576,0.14408
2008-05-02 20:06:21,0.087824,456.22,35.713,459.22,38.002,453.09,35.356,449.45,22.306,57.934,0.61874,0.13301
2008-05-02 22:06:33,0.1077,456.9,32.475,456.32,31.019,454.55,31.688,449.02,29.397,57.288,0.60865,0.1374
2008-05-03 00:06:42,0.10581,453.01,32.186,447.52,32.825,451.71,29.761,440.53,26.605,55.25,0.63077,0.11411
2008-05-03 02:06:54,0.088058,458.36,30.948,455.95,30.696,458.19,29.044,451.44,23.279,48.224,0.60621,0.13606
2008-05-03 04:07:03,0.034593,456.58,34.603,452.32,32.709,452.84,31.678,448.17,23.413,38.943,0.55091,0.13332
2008-05-03 06:07:12,0.037205,456.05,34.685,453.42,31.84,452.35,31.485,448.07,29.965,40.121,0.65874,0.16696
2008-05-03 08:07:22,0.03913,451.33,37.365,449.46,37.034,444.76,34.167,430.97,29.959,37.782,0.62928,0.11445
2008-05-03 10:07:31,0.052128,473.68,42.954,466.55,44.545,467.22,42.723,464.44,38.451,38.677,0.57266,0.12354
2008-05-03 12:07:38,0.073727,551.01,52.129,548.33,48.039,543.92,48.095,541.78,39.21,39.786,0.56864,0.12009
2008-05-03 14:07:47,0.10992,562.36,51.163,558.35,47.765,556.13,46.074,556.27,28.631,41.243,0.56173,0.10855
2008-05-03 16:07:56,0.13081,567.41,49.276,562.46,44.796,560.1,43.34,560.82,37.022,45.246,0.59152,0.11134
2008-05-03 18:08:05,0.1142,563.42,49.698,555.13,47.944,553.56,45.132,546.48,39.784,47.719,0.59482,0.10131
2008-05-03 20:08:13,0.11943,561.0,49.045,556.97,43.647,554.81,43.796,543.68,31.404,47.532,0.64415,0.10682
2008-05-03 22:08:24,0.092808,560.36,47.62,553.4,43.74,554.73,42.481,555.61,33.697,48.054,0.62518,0.10957
2008-05-04 00:08:34,0.08372,562.14,45.806,562.29,43.358,558.22,41.07,544.38,42.341,45.585,0.60269,0.12711
2008-05-04 02:08:40,0.05792,562.99,45.826,561.21,43.846,559.12,39.827,558.22,41.889,49.059,0.59583,0.10229
2008-05-04 04:08:47,0.061876,563.13,41.759,563.09,40.288,560.06,36.47,559.68,39.539,46.226,0.52773,0.1141
2008-05-04 06:08:53,0.058971,559.12,43.208,557.95,41.694,554.46,36.709,548.47,33.418,48.483,0.58777,0.11261
2008-05-04 08:08:58,0.055298,555.6,42.09,551.64,39.287,549.11,37.609,568.7,33.329,52.279,0.57212,0.090005
2008-05-04 10:09:06,0.068846,569.4,48.184,569.1,40.102,566.12,41.854,581.71,42.644,50.837,0.52285,0.096819
2008-05-04 12:09:16,0.073978,566.62,47.956,571.57,42.827,565.51,40.995,578.11,22.129,50.234,0.58482,0.11753
2008-05-04 14:09:22,0.060501,560.37,46.295,558.57,40.811,555.6,39.022,536.16,33.746,50.017,0.56564,0.095506
2008-05-04 18:09:38,0.054338,584.1,49.563,584.43,44.193,578.3,43.655,588.32,33.223,62.089,0.61593,0.09634
2008-05-04 20:09:47,0.057403,599.94,52.826,598.3,51.569,596.05,45.987,600.34,48.186,65.808,0.59162,0.12033
2008-05-04 22:09:57,0.13261,620.32,50.667,619.74,46.542,615.59,43.829,621.05,39.71,72.127,0.63062,0.094159
2008-05-05 00:10:05,0.093006,620.53,50.5,621.95,47.081,619.04,44.13,613.33,35.596,77.44,0.61462,0.095771
2008-05-05 02:10:12,0.07982,639.86,51.445,639.21,53.685,636.04,43.711,620.1,32.474,61.407,0.59495,0.081538
2008-05-05 04:10:23,0.079804,639.81,49.926,635.35,46.195,639.46,41.274,658.9,25.362,78.55,0.66735,0.077494
2008-05-05 06:10:33,0.095093,646.86,48.589,650.66,47.269,643.73,42.271,639.46,27.731,77.137,0.61267,0.074335
2008-05-05 08:10:38,0.064843,635.54,46.996,638.34,44.853,633.11,38.717,640.1,32.338,66.638,0.64058,0.097181
2008-05-05 10:10:43,0.062543,627.93,49.17,630.7,48.421,623.85,43.29,620.81,15.616,61.05,0.62068,0.11006
2008-05-05 12:10:52,0.048493,634.45,50.416,631.0,48.844,632.91,41.776,627.16,39.017,57.151,0.57866,0.096962
2008-05-05 14:11:03,0.046058,632.4,49.652,631.23,47.006,628.64,41.454,617.96,32.32,63.034,0.56233,0.11851
2008-05-05 16:11:09,0.057094,628.62,47.446,619.98,42.608,625.89,40.168,635.55,38.316,56.094,0.66838,0.092664
2008-05-05 18:11:19,0.056252,624.1,45.572,621.89,43.933,622.15,40.043,623.17,35.157,61.369,0.61941,0.080281
2008-05-05 20:11:30,0.060524,623.76,45.083,624.47,44.407,622.55,39.072,628.5,31.698,73.59,0.59676,0.090591
2008-05-05 22:11:40,0.063555,641.71,44.027,645.73,43.54,640.21,39.555,643.79,35.885,78.769,0.66824,0.086271
2008-05-06 00:11:47,0.091785,651.91,41.332,654.59,41.475,649.42,37.877,651.67,34.754,81.016,0.62726,0.080279
2008-05-06 02:11:55,0.12469,653.35,40.95,656.73,42.375,653.0,39.878,651.6,32.678,85.682,0.65802,0.093198
2008-05-06 04:12:02,0.089596,647.22,41.314,653.72,41.551,646.39,37.212,645.26,36.921,85.463,0.66843,0.084608
2008-05-06 06:12:11,0.078592,639.21,40.261,641.94,39.387,637.32,35.853,633.88,27.406,80.337,0.68101,0.093243
2008-05-06 08:12:21,0.07316,604.62,43.034,610.1,47.863,604.37,41.683,607.4,38.454,93.752,0.6276,0.092662
2008-05-06 10:12:30,0.088464,569.23,37.631,574.4,41.027,569.04,36.002,571.24,29.635,88.886,0.60574,0.064923
2008-05-06 12:12:37,0.089008,552.78,35.405,557.84,39.608,553.98,34.095,554.66,34.503,84.2,0.60126,0.078344
2008-05-06 14:12:48,0.090319,544.32,37.361,550.6,41.391,547.52,35.977,555.7,35.167,87.416,0.61111,0.088027
2008-05-06 16:12:57,0.074446,546.97,38.832,550.3,41.122,547.35,36.55,546.98,43.996,81.199,0.65351,0.087898
2008-05-06 18:13:06,0.053963,558.33,39.053,563.31,38.752,563.23,36.703,551.41,50.18,92.743,0.65553,0.06128
2008-05-06 20:13:16,0.060925,551.53,36.417,554.03,42.099,558.2,34.084,563.29,31.222,86.737,0.58215,0.063008
2008-05-06 22:13:24,0.062844,548.35,36.634,552.71,37.213,550.75,35.807,558.47,26.806,93.295,0.58164,0.055821
2008-05-07 00:13:33,0.062127,557.14,37.889,561.77,39.371,557.28,36.364,553.2,30.327,77.905,0.58579,0.073141
2008-05-07 02:13:43,0.049271,542.94,37.62,543.09,38.16,546.18,36.88,548.56,28.425,84.714,0.59595,0.063099
2008-05-07 04:13:53,0.059816,530.54,38.736,537.58,40.257,531.99,37.657,528.68,28.952,89.185,0.60814,0.063692
2008-05-07 06:13:58,0.065804,523.02,38.21,524.95,39.604,522.21,37.262,532.75,46.226,88.227,0.60853,0.080123
2008-05-07 08:14:09,0.090921,509.11,33.783,506.8,35.436,509.62,34.088,522.45,27.858,90.891,0.74513,0.087518
2008-05-07 10:14:17,0.14476,510.63,30.399,515.84,31.835,509.97,28.223,499.82,23.111,80.746,0.59782,0.079615
2008-05-07 12:14:24,0.1616,511.7,30.051,509.9,30.528,511.3,27.799,511.49,27.878,88.244,0.70161,0.084386
2008-05-07 14:14:33,0.14609,506.24,30.761,506.54,31.141,505.0,28.155,509.07,29.883,85.7,0.66752,0.084736
2008-05-07 16:14:39,0.13098,499.73,33.326,500.27,35.122,499.01,30.647,502.66,28.544,85.483,0.66157,0.089772
2008-05-07 18:14:49,0.12074,499.61,33.91,501.03,36.329,498.71,31.452,498.38,28.933,88.322,0.68437,0.08791
2008-05-07 20:14:58,0.11526,511.64,35.02,510.78,36.821,510.7,33.166,500.84,35.13,84.381,0.67357,0.10533
2008-05-07 22:15:04,0.11904,501.23,34.808,501.34,34.883,500.39,33.233,493.03,33.92,88.791,0.73343,0.093063
2008-05-08 00:15:14,0.12782,486.99,29.531,488.18,31.235,485.28,28.545,477.78,28.939,78.833,0.63694,0.082845
2008-05-08 02:15:19,0.10621,500.71,35.405,503.2,37.195,499.32,33.383,478.53,36.64,91.776,0.64537,0.11498
2008-05-08 04:15:29,0.10846,501.65,35.966,504.71,39.068,500.51,35.867,500.5,40.868,92.043,0.64974,0.082118
2008-05-08 06:15:33,0.11172,489.79,31.695,496.3,34.978,490.37,31.422,489.98,28.336,98.474,0.66661,0.072827
2008-05-08 08:15:43,0.10105,488.67,33.827,490.46,37.054,488.49,34.425,490.58,49.051,98.835,0.64773,0.073024
2008-05-08 10:15:49,0.10392,484.8,34.413,486.1,35.93,483.18,34.25,484.01,30.358,88.419,0.62837,0.076336
2008-05-08 12:15:59,0.12181,476.39,31.053,478.19,36.869,475.41,30.137,459.45,30.257,85.152,0.63835,0.083044
2008-05-08 14:16:08,0.10844,473.8,30.172,478.22,34.049,472.3,28.46,469.69,29.124,88.112,0.6283,0.094395
2008-05-08 16:16:13,0.10982,471.65,30.502,473.53,36.164,471.41,29.522,472.47,36.863,78.711,0.5964,0.097881
2008-05-08 18:16:22,0.12949,466.52,25.345,468.13,27.785,465.1,25.973,460.09,26.649,72.508,0.62247,0.097869
2008-05-08 20:16:28,0.09522,462.14,23.569,462.25,25.984,462.12,23.919,459.81,21.668,77.081,0.6419,0.093074
2008-05-08 22:16:37,0.095208,465.09,23.81,463.08,24.795,464.45,23.024,460.38,23.1,79.1,0.60923,0.097142
2008-05-09 00:16:43,0.10928,458.37,22.582,456.65,26.448,456.74,23.037,448.05,16.653,78.374,0.56669,0.094619
2008-05-09 02:16:53,0.12751,461.57,25.755,462.92,28.054,460.76,24.809,456.68,19.985,92.015,0.58317,0.085811
2008-05-09 04:17:02,0.11868,457.49,23.653,456.26,26.54,453.87,22.386,443.49,17.371,89.628,0.62831,0.10298
2008-05-09 06:17:10,0.076137,431.47,22.125,430.8,22.564,430.46,20.99,430.58,19.965,85.239,0.55867,0.10651
2008-05-09 08:17:19,0.081368,424.91,18.622,423.46,17.435,423.39,16.013,414.91,17.75,91.021,0.6999,0.087852
2008-05-09 10:17:30,0.088359,413.25,19.639,412.16,23.827,413.47,15.928,407.99,17.392,79.264,0.57456,0.07601
2008-05-09 12:17:40,0.1353,411.7,17.676,410.69,18.747,410.62,15.784,402.77,14.262,88.434,0.72984,0.089133
2008-05-09 14:17:51,0.1344,408.93,19.158,410.29,19.761,406.96,17.556,402.17,15.436,86.685,0.623,0.082454
2008-05-09 16:18:02,0.15789,412.59,20.526,413.49,21.211,411.1,19.361,392.82,20.054,98.638,0.67184,0.079203
2008-05-09 18:18:12,0.1401,404.71,20.535,400.37,23.89,402.7,18.149,397.17,19.828,97.282,0.69971,0.079203
2008-05-09 20:18:23,0.088965,394.21,13.262,393.65,12.562,392.93,12.087,389.53,10.68,94.884,0.66834,0.088214
2008-05-09 22:18:32,0.078669,382.86,14.764,382.12,13.691,380.15,11.407,381.44,8.9253,61.355,0.61427,0.08874
2008-05-10 00:18:40,0.087672,371.49,12.811,368.71,12.641,369.98,9.2806,368.21,9.7989,53.587,0.63004,0.0998
2008-05-10 02:18:49,0.087169,366.11,14.621,364.44,11.462,363.48,10.91,361.82,7.7382,50.166,0.71235,0.1308
2008-05-10 04:18:58,0.11512,368.14,13.577,366.71,9.8209,365.19,9.3598,363.34,12.203,53.02,0.70577,0.10815
2008-05-10 06:19:08,0.096966,363.78,18.949,361.5,17.18,361.12,14.988,355.16,12.244,52.528,0.65952,0.10924
2008-05-10 08:19:15,0.10464,366.37,22.127,364.84,21.05,363.22,17.337,363.62,19.775,50.834,0.65074,0.12292
2008-05-10 10:19:24,0.117,368.28,24.197,365.12,22.001,365.02,21.231,367.49,18.832,54.322,0.64152,0.11575
2008-05-10 12:19:35,0.12773,364.65,21.917,361.84,19.082,361.82,18.679,355.85,21.576,52.09,0.65085,0.10423
